Precipitation,CapDate,CityCode,TempAvg,TempMax,TempMin,WindDirection,WindSpeed
0.77,2016-01-10,GFL,24,34,14,14,2.61
1.72,2016-01-10,ISP,34,44,24,21,7.87
1.42,2016-01-10,LGA,37,44,29,21,8.44
0.63,2016-01-10,ROC,29,37,20,22,7.14
0.68,2016-01-10,SYR,27,37,15,14,5.07
0.48,2016-01-10,AVL,37,46,27,24,5.41
1.47,2016-01-10,HSE,51,56,45,15,9.17
0.42,2016-01-10,CLT,40,49,30,11,6.12
0.39,2016-01-10,GSO,37,45,30,12,6.38
0.66,2016-01-10,HKY,37,46,28,11,3.71
0.27,2016-01-10,RDU,40,47,33,6,4.97
0.34,2016-01-10,ILM,47,54,39,14,9.6
0.0,2016-01-10,BIS,10,19,0,15,4.98
0.0,2016-01-10,DIK,11,19,2,25,7.02
0.32,2016-01-10,FAR,12,19,4,23,10.47
0.0,2016-01-10,GFK,8,15,1,27,10.82
0.05,2016-01-10,ISN,10,20,3,21,4.0
0.74,2016-01-10,CAK,31,40,21,20,7.15
0.81,2016-01-10,CLE,32,41,22,15,7.94
0.78,2016-01-10,CMH,31,41,21,20,5.6
1.03,2016-01-10,DAY,32,42,22,19,8.08
1.03,2016-01-10,MFD,31,41,20,20,8.05
0.85,2016-01-10,TOL,29,39,19,16,5.31
0.73,2016-01-10,YNG,29,39,18,18,6.97
0.17,2016-01-10,GAG,33,40,24,18,10.01
0.11,2016-01-10,OKC,35,42,27,22,10.87
0.16,2016-01-10,PNC,36,40,28,20,8.5
0.58,2016-01-10,TUL,34,40,26,26,8.75
0.41,2016-01-10,AST,43,49,37,8,5.88
0.2,2016-01-10,BNO,18,28,9,23,2.02
0.43,2016-01-10,EUG,38,41,34,11,2.27
0.15,2016-01-10,MFR,42,51,31,18,2.35
0.05,2016-01-10,PDT,28,31,24,17,2.11
0.21,2016-01-10,PDX,38,44,31,10,4.9
0.07,2016-01-10,RDM,29,38,20,21,2.47
0.27,2016-01-10,SLE,37,42,32,12,1.0
1.07,2016-01-10,ABE,32,43,20,21,4.77
0.58,2016-01-10,ERI,31,40,22,15,9.12
1.48,2016-01-10,MDT,32,41,22,20,3.91
0.63,2016-01-10,PHL,36,45,27,21,6.92
0.85,2016-01-10,PIT,29,40,17,18,5.15
1.26,2016-01-10,AVP,29,40,17,14,4.54
1.78,2016-01-10,IPT,28,38,17,18,3.98
0.34,2016-01-10,SJU,79,84,73,8,2.77
1.41,2016-01-10,PVD,32,42,22,19,6.75
0.34,2016-01-10,AND,42,50,33,8,7.34
0.0,2016-01-10,CHS,48,57,39,5,9.28
0.27,2016-01-10,CAE,45,52,37,6,6.35
0.5,2016-01-10,GSP,40,49,31,11,6.34
0.04,2016-01-10,ABR,15,23,6,18,9.91
0.04,2016-01-10,HON,13,21,5,26,9.48
0.0,2016-01-10,PIR,14,22,6,28,7.0
0.0,2016-01-10,RAP,17,27,7,22,6.81
0.31,2016-01-10,FSD,16,23,9,22,9.35
0.67,2016-01-10,TRI,37,49,25,13,3.52
0.61,2016-01-10,CHA,41,49,32,19,4.82
0.85,2016-01-10,CKV,36,46,26,19,5.98
0.94,2016-01-10,CSV,37,46,28,14,5.44
0.32,2016-01-10,TYS,38,48,27,10,5.0
1.42,2016-01-10,MEM,41,48,32,16,7.35
0.3,2016-01-10,BNA,41,50,30,19,5.84
0.51,2016-01-10,OQT,39,49,28,11,1.45
0.04,2016-01-10,ABI,42,51,33,18,7.08
0.08,2016-01-10,AMA,32,41,23,19,10.62
0.64,2016-01-10,AUS,48,59,37,12,5.1
0.13,2016-01-10,ATT,50,59,40,19,2.2
2.19,2016-01-10,BPT,53,62,43,15,8.84
0.1,2016-01-10,BRO,59,69,49,20,6.04
0.34,2016-01-10,CDS,37,44,30,16,6.71
1.21,2016-01-10,CLL,49,57,40,17,6.65
0.25,2016-01-10,CRP,55,64,45,14,7.11
0.11,2016-01-10,DHT,32,43,22,21,9.04
1.23,2016-01-10,DAL,44,51,36,16,7.37
0.84,2016-01-10,DFW,44,51,37,16,7.87
0.0,2016-01-10,DRT,53,61,41,18,4.8
0.46,2016-01-10,ELP,42,50,34,24,8.15
0.49,2016-01-10,FTW,44,52,36,20,7.34
0.55,2016-01-10,GLS,54,60,47,15,10.08
1.62,2016-01-10,HOU,53,62,44,15,6.64
0.29,2016-01-10,LBB,36,44,27,22,8.08
0.05,2016-01-10,MAF,42,53,32,19,8.64
0.0,2016-01-10,SJT,43,55,31,18,6.71
0.06,2016-01-10,SAT,51,60,40,19,4.42
1.5,2016-01-10,VCT,52,63,41,18,6.75
0.22,2016-01-10,ACT,45,54,36,23,5.95
0.11,2016-01-10,SPS,39,48,30,12,9.68
0.29,2016-01-10,SLC,31,35,26,26,2.1
0.9,2016-01-10,BCB,34,43,24,20,4.11
0.52,2016-01-10,BTV,25,33,16,14,5.81
0.71,2016-01-10,LYH,35,43,27,13,3.3
0.11,2016-01-10,ORF,44,50,38,10,11.3
0.68,2016-01-10,RIC,39,47,30,19,7.08
0.9,2016-01-10,ROA,34,43,24,20,4.11
0.27,2016-01-10,WAL,40,49,31,14,7.78
0.79,2016-01-10,DCA,37,44,29,17,6.91
0.09,2016-01-10,DEW,31,34,28,9,3.01
0.16,2016-01-10,EPH,32,35,29,21,2.58
0.34,2016-01-10,OLM,36,41,30,9,0.92
0.38,2016-01-10,UIL,41,49,32,7,4.31
0.26,2016-01-10,SEA,41,47,35,5,3.92
0.02,2016-01-10,GEG,31,34,27,13,4.82
0.21,2016-01-10,YKM,33,36,29,27,1.44
0.53,2016-01-10,BKW,33,42,23,17,7.3
0.23,2016-01-10,CRW,35,47,22,18,3.77
0.47,2016-01-10,EKN,29,44,14,26,3.06
0.52,2016-01-10,HTS,34,45,23,16,4.12
0.72,2016-01-10,GRB,23,30,15,18,7.77
0.56,2016-01-10,LSE,23,29,16,20,8.21
0.52,2016-01-10,MSN,24,29,16,18,7.25
0.27,2016-01-10,MKE,27,33,20,24,8.01
0.3,2016-01-10,CPR,22,30,14,25,9.98
0.29,2016-01-10,CYS,25,37,14,29,4.95
0.36,2016-01-10,LND,15,23,6,28,0.7
0.3,2016-01-10,RWL,18,27,9,11,5.52
0.01,2016-01-10,SHR,22,32,11,28,2.97
0.34,2016-01-17,BHM,42,52,31,28,3.94
0.16,2016-01-17,HSV,39,49,29,22,4.57
2.24,2016-01-17,MOB,48,60,35,16,4.37
1.48,2016-01-17,MGM,45,56,32,26,3.92
0.15,2016-01-17,ANC,24,28,19,7,3.78
2.59,2016-01-17,ANN,43,46,38,10,8.68
0.06,2016-01-17,BET,16,20,11,7,20.24
0.17,2016-01-17,BTT,2,10,-7,34,4.45
0.15,2016-01-17,CDB,32,36,28,10,13.8
1.17,2016-01-17,CDV,31,39,22,8,1.84
0.04,2016-01-17,BIG,10,16,6,19,9.87
0.0,2016-01-17,FAI,-1,7,-10,16,1.84
0.2,2016-01-17,GKN,9,14,3,18,1.0
0.46,2016-01-17,HOM,29,34,24,4,2.5
0.0,2016-01-17,ILI,26,32,20,10,8.08
1.74,2016-01-17,JNU,36,40,32,12,3.87
0.26,2016-01-17,ENA,24,29,19,7,8.41
4.97,2016-01-17,KTN,42,45,38,14,10.3
0.11,2016-01-17,AKN,29,36,22,6,8.61
0.35,2016-01-17,ADQ,35,38,30,11,11.8
0.03,2016-01-17,OTZ,15,18,9,6,12.82
0.03,2016-01-17,MCG,1,8,-6,23,1.24
0.06,2016-01-17,OME,18,24,10,5,9.64
0.0,2016-01-17,ORT,7,12,2,13,0.41
0.01,2016-01-17,PAQ,23,29,16,31,3.81
0.0,2016-01-17,PSG,60,60,60,15,3.61
0.0,2016-01-17,PTI,60,60,60,0,0.0
0.0,2016-01-17,SYA,60,60,60,6,10.63
1.66,2016-01-17,SIT,44,47,41,11,12.07
0.42,2016-01-17,SGY,37,41,34,5,6.3
0.17,2016-01-17,SNP,29,35,22,11,16.75
0.1,2016-01-17,TKA,18,28,8,7,3.24
0.0,2016-01-17,TAL,1,8,-6,8,5.85
0.03,2016-01-17,BRW,-4,0,-9,5,15.85
1.62,2016-01-17,YAK,34,40,29,7,2.44
0.0,2016-01-17,DUG,41,60,21,28,4.02
0.0,2016-01-17,IGM,41,55,26,8,2.62
0.0,2016-01-17,PHX,52,63,40,12,1.67
0.0,2016-01-17,TUS,49,64,34,18,1.95
0.06,2016-01-17,INW,31,47,15,17,1.84
0.0,2016-01-17,FSM,39,52,26,23,4.67
0.0,2016-01-17,HRO,36,48,24,26,7.31
0.03,2016-01-17,LZK,42,52,32,0,0.0
0.01,2016-01-17,BFL,53,63,42,6,1.52
0.0,2016-01-17,BIH,38,56,20,26,3.05
0.0,2016-01-17,NID,43,58,28,21,2.4
1.22,2016-01-17,CCR,52,57,45,14,4.11
4.93,2016-01-17,EKA,53,59,46,0,0.0
0.13,2016-01-17,FAT,51,59,42,9,2.27
1.04,2016-01-17,HWD,54,60,48,13,4.65
0.0,2016-01-17,LGB,57,65,47,25,2.27
0.0,2016-01-17,LAX,56,63,49,24,2.31
2.58,2016-01-17,RBL,49,53,43,20,7.35
4.13,2016-01-17,RDD,47,53,41,23,4.5
1.09,2016-01-17,SAC,50,57,42,19,4.94
0.21,2016-01-17,SNS,54,61,46,11,6.24
0.04,2016-01-17,SAN,57,65,49,29,2.18
1.39,2016-01-17,SFO,54,58,49,16,5.37
0.0,2016-01-17,SDB,46,52,38,21,11.37
0.0,2016-01-17,SBA,55,66,44,20,1.54
0.05,2016-01-17,SMX,56,65,46,26,1.5
0.86,2016-01-17,SCK,50,59,42,16,5.32
0.0,2016-01-17,ALS,3,23,-17,25,1.72
0.02,2016-01-17,COS,29,41,17,19,3.48
0.33,2016-01-17,CAG,6,21,-8,22,1.78
0.01,2016-01-17,DEN,29,41,17,20,6.7
0.03,2016-01-17,GJT,21,30,10,9,2.45
0.0,2016-01-17,PUB,28,42,13,17,3.47
0.32,2016-01-17,BDR,34,42,27,25,8.78
0.4,2016-01-17,BDL,30,37,21,23,7.04
0.45,2016-01-17,NWK,34,43,25,26,7.75
0.45,2016-01-17,ILG,34,43,25,26,7.75
2.39,2016-01-17,DAB,56,66,45,24,4.51
1.55,2016-01-17,FLL,67,74,60,24,7.05
1.37,2016-01-17,GNV,50,62,37,24,3.34
1.66,2016-01-17,JAX,49,62,36,23,4.31
1.18,2016-01-17,EYW,69,74,65,10,9.78
1.97,2016-01-17,MIA,67,73,60,23,5.85
2.22,2016-01-17,MCO,58,69,47,25,6.45
0.49,2016-01-17,PNS,50,60,39,25,4.84
1.69,2016-01-17,TLH,51,63,38,27,3.68
1.6,2016-01-17,TPA,59,67,51,16,6.1
2.32,2016-01-17,VRB,61,70,51,24,6.1
1.58,2016-01-17,PBI,66,74,57,23,7.77
1.87,2016-01-17,AMG,48,60,35,25,3.54
1.1,2016-01-17,AHN,42,54,30,23,4.77
1.58,2016-01-17,ATL,42,52,32,29,6.9
0.73,2016-01-17,AGS,44,57,31,26,4.91
0.9,2016-01-17,MCN,45,57,32,27,4.85
1.82,2016-01-17,SAV,48,60,35,26,5.1
0.05,2016-01-17,ITO,73,84,62,19,2.62
0.0,2016-01-17,HNL,73,80,65,20,1.54
0.0,2016-01-17,OGG,71,83,59,7,3.07
0.0,2016-01-17,MKK,70,81,58,6,2.6
0.0,2016-01-17,LIH,71,79,62,27,4.65
0.24,2016-01-17,BOI,32,39,26,13,6.02
0.39,2016-01-17,LWS,36,42,30,12,5.28
0.2,2016-01-17,PIH,26,33,19,17,6.27
0.13,2016-01-17,ORD,21,27,8,25,11.2
0.01,2016-01-17,MLI,20,30,10,25,11.21
0.03,2016-01-17,PIA,21,32,10,25,9.38
0.0,2016-01-17,UIN,24,35,13,26,11.27
0.06,2016-01-17,RFD,16,24,6,25,9.47
0.14,2016-01-17,SPI,26,37,14,25,11.17
0.13,2016-01-17,EVV,31,41,20,24,7.32
0.36,2016-01-17,FWA,22,31,13,24,12.71
0.19,2016-01-17,IND,24,34,13,23,11.1
0.4,2016-01-17,SBN,22,29,12,24,11.74
0.0,2016-01-17,CID,16,25,6,26,12.57
0.04,2016-01-17,DSM,20,29,9,29,10.51
0.05,2016-01-17,DBQ,16,22,4,25,11.17
0.01,2016-01-17,SUX,16,26,4,25,7.7
0.02,2016-01-17,ALO,11,21,1,25,9.1
0.0,2016-01-17,CNK,29,39,20,22,7.45
0.03,2016-01-17,DDC,34,47,21,24,6.07
0.0,2016-01-17,GLD,30,45,15,26,9.48
0.0,2016-01-17,P28,35,47,22,16,4.01
0.0,2016-01-17,TOP,30,40,19,28,6.17
0.0,2016-01-17,ICT,34,45,22,24,6.2
0.32,2016-01-17,CVG,29,37,17,23,9.3
0.17,2016-01-17,JKL,32,41,23,24,3.6
0.12,2016-01-17,LEX,31,41,20,23,9.88
0.15,2016-01-17,SDF,31,41,21,23,9.22
0.05,2016-01-17,PAH,34,44,23,25,6.31
1.15,2016-01-17,BTR,49,62,37,15,3.87
0.3,2016-01-17,LCH,49,60,37,18,3.52
1.4,2016-01-17,MSY,53,62,44,16,6.21
0.03,2016-01-17,SHV,46,59,33,20,4.24
1.22,2016-01-17,ASD,49,63,36,16,2.48
0.32,2016-01-17,BGR,21,30,10,22,5.27
0.65,2016-01-17,CAR,14,22,5,22,6.17
1.13,2016-01-17,PWM,26,33,19,29,7.44
0.29,2016-01-17,BWI,34,43,24,25,6.44
1.53,2016-01-17,SBY,36,47,25,26,6.84
1.4,2016-01-17,BOS,32,39,25,25,10.74
0.0,2016-01-17,MQE,60,60,60,25,10.58
0.82,2016-01-17,ORH,26,32,19,25,9.22
0.54,2016-01-17,APN,18,24,12,21,6.11
0.51,2016-01-17,DTW,23,29,16,22,11.27
0.3,2016-01-17,FNT,24,29,17,23,10.68
0.51,2016-01-17,GRR,21,26,16,23,9.8
0.3,2016-01-17,HTL,17,21,12,22,7.62
0.24,2016-01-17,LAN,21,27,15,23,10.92
0.37,2016-01-17,MQT,7,12,1,0,0.0
0.87,2016-01-17,MKG,22,27,16,24,9.25
0.46,2016-01-17,ANJ,9,15,3,16,4.85
0.31,2016-01-17,DLH,-1,7,-9,27,9.84
0.1,2016-01-17,INL,-7,0,-16,23,5.2
0.03,2016-01-17,MSP,5,13,-2,24,8.41
0.02,2016-01-17,RST,3,12,-6,25,11.48
0.04,2016-01-17,STC,2,10,-7,24,7.98
0.0,2016-01-17,GLH,43,54,32,19,5.97
0.02,2016-01-17,GWO,42,55,29,23,3.5
1.33,2016-01-17,GPT,49,60,37,16,3.67
0.71,2016-01-17,HBG,47,61,33,21,3.25
0.01,2016-01-17,JAN,45,58,32,22,4.22
0.1,2016-01-17,MEI,44,58,29,22,3.55
0.18,2016-01-17,TUP,41,53,29,16,5.01
0.12,2016-01-17,CGI,33,43,22,26,7.55
0.03,2016-01-17,COU,28,40,16,26,9.5
0.06,2016-01-17,MCI,28,39,16,28,8.87
0.04,2016-01-17,VIH,29,40,17,26,10.21
0.12,2016-01-17,SGF,33,44,20,26,9.04
0.0,2016-01-17,STJ,26,38,14,28,8.68
0.1,2016-01-17,STL,32,44,20,26,9.24
0.2,2016-01-17,BIL,26,33,20,19,12.5
0.09,2016-01-17,BTM,16,28,3,15,1.27
0.33,2016-01-17,CTB,22,27,16,24,12.58
0.0,2016-01-17,DLN,21,29,14,21,11.6
0.03,2016-01-17,GGW,11,20,2,19,5.87
0.34,2016-01-17,GTF,25,32,18,19,10.37
0.21,2016-01-17,HVR,17,26,7,16,9.31
0.11,2016-01-17,HLN,25,33,17,27,3.1
0.45,2016-01-17,GPI,30,34,25,18,3.08
0.13,2016-01-17,MLS,20,29,11,26,6.2
0.26,2016-01-17,MSO,23,28,17,25,0.77
0.04,2016-01-17,GRI,26,35,16,29,8.32
0.04,2016-01-17,LNK,25,36,12,25,7.34
0.02,2016-01-17,OFK,21,30,9,30,9.01
0.03,2016-01-17,LBF,27,41,13,21,7.05
0.04,2016-01-17,OMA,22,32,10,28,8.28
0.02,2016-01-17,BFF,26,37,15,27,9.05
0.01,2016-01-17,SNY,26,35,16,27,11.85
0.07,2016-01-17,VTN,22,30,12,29,8.32
0.21,2016-01-17,ELY,17,32,3,19,8.45
0.48,2016-01-17,P68,21,34,7,22,3.54
0.0,2016-01-17,LAS,45,54,36,19,1.44
0.0,2016-01-17,DRA,41,53,28,7,3.42
0.13,2016-01-17,RNO,38,48,28,25,4.6
0.39,2016-01-17,WMC,31,39,23,14,5.87
0.45,2016-01-17,CON,25,33,17,22,5.57
0.0,2016-01-17,MWN,60,60,60,26,43.85
0.83,2016-01-17,ACY,33,44,24,26,8.05
0.34,2016-01-17,EWR,35,42,27,24,9.38
0.0,2016-01-17,ABQ,34,45,22,30,6.34
0.0,2016-01-17,CAO,35,48,21,26,4.98
0.0,2016-01-17,ROW,38,53,23,30,4.51
0.31,2016-01-17,ALB,27,34,19,22,6.57
0.52,2016-01-17,BGM,23,29,17,24,7.28
0.77,2016-01-17,BUF,24,31,17,23,10.52
0.24,2016-01-17,GFL,24,32,15,22,4.47
0.59,2016-01-17,ISP,35,42,27,26,9.08
0.31,2016-01-17,LGA,37,43,29,25,10.01
0.35,2016-01-17,ROC,26,33,18,23,10.5
0.52,2016-01-17,SYR,25,31,18,21,10.32
1.21,2016-01-17,AVL,34,45,23,31,6.58
1.33,2016-01-17,HSE,47,57,36,28,8.34
0.97,2016-01-17,CLT,41,51,30,22,4.27
0.61,2016-01-17,GSO,39,48,28,24,5.6
1.4,2016-01-17,HKY,38,50,27,28,2.88
0.5,2016-01-17,RDU,41,50,30,25,3.85
1.45,2016-01-17,ILM,45,56,32,27,5.88
0.12,2016-01-17,BIS,9,19,-2,18,6.18
0.04,2016-01-17,DIK,11,22,1,29,9.95
0.27,2016-01-17,FAR,-3,7,-10,23,6.81
0.28,2016-01-17,GFK,-6,3,-13,27,7.31
0.15,2016-01-17,ISN,8,19,-2,29,5.81
0.33,2016-01-17,CAK,24,32,16,23,11.85
0.4,2016-01-17,CLE,25,32,17,22,13.27
0.23,2016-01-17,CMH,26,35,16,23,9.61
0.32,2016-01-17,DAY,23,33,13,23,12.37
0.39,2016-01-17,MFD,23,32,14,22,11.87
0.53,2016-01-17,TOL,23,30,16,24,11.81
0.41,2016-01-17,YNG,24,32,16,22,10.61
0.01,2016-01-17,GAG,36,50,21,21,3.9
0.0,2016-01-17,OKC,39,52,27,16,6.74
0.0,2016-01-17,PNC,37,50,25,16,3.47
0.0,2016-01-17,TUL,38,49,26,23,7.0
4.01,2016-01-17,AST,48,53,42,14,6.82
0.45,2016-01-17,BNO,25,33,13,17,1.78
2.94,2016-01-17,EUG,45,51,38,19,5.82
2.3,2016-01-17,MFR,43,51,34,18,2.91
0.88,2016-01-17,PDT,38,45,29,15,3.1
3.68,2016-01-17,PDX,43,46,40,12,10.4
0.5,2016-01-17,RDM,37,46,28,16,5.97
3.38,2016-01-17,SLE,44,50,38,17,4.98
0.35,2016-01-17,ABE,31,39,22,23,6.05
0.94,2016-01-17,ERI,27,34,20,22,12.41
0.37,2016-01-17,MDT,32,40,24,25,6.42
0.4,2016-01-17,PHL,36,44,28,26,8.68
0.44,2016-01-17,PIT,25,33,17,23,8.61
0.33,2016-01-17,AVP,27,33,20,22,5.02
0.27,2016-01-17,IPT,27,33,21,22,5.91
0.11,2016-01-17,SJU,78,83,73,8,4.28
1.17,2016-01-17,PVD,32,40,24,25,7.8
1.0,2016-01-17,AND,42,53,30,26,6.0
1.69,2016-01-17,CHS,48,60,36,27,5.04
0.81,2016-01-17,CAE,44,57,31,26,4.88
1.49,2016-01-17,GSP,41,52,30,22,5.17
0.05,2016-01-17,ABR,7,17,-3,24,7.18
0.04,2016-01-17,HON,8,20,-4,29,7.28
0.12,2016-01-17,PIR,16,26,5,28,7.71
0.09,2016-01-17,RAP,23,33,13,24,6.98
0.02,2016-01-17,FSD,9,20,-2,30,6.31
0.5,2016-01-17,TRI,32,41,22,25,5.47
0.28,2016-01-17,CHA,38,48,28,30,3.3
0.35,2016-01-17,CKV,35,45,25,25,7.61
0.07,2016-01-17,CSV,33,42,24,25,4.94
0.44,2016-01-17,TYS,35,44,26,25,5.48
0.05,2016-01-17,MEM,42,53,30,25,5.65
0.37,2016-01-17,BNA,37,47,26,24,5.78
0.43,2016-01-17,OQT,35,44,26,23,1.32
0.0,2016-01-17,ABI,46,59,32,18,6.12
0.11,2016-01-17,AMA,37,51,23,21,3.88
0.01,2016-01-17,AUS,48,64,32,21,3.55
0.0,2016-01-17,ATT,52,64,39,25,1.52
0.32,2016-01-17,BPT,51,62,39,17,4.55
0.17,2016-01-17,BRO,59,70,48,25,5.07
0.17,2016-01-17,CDS,41,54,28,16,3.61
0.05,2016-01-17,CLL,49,61,37,13,3.78
0.02,2016-01-17,CRP,55,66,44,14,5.81
0.0,2016-01-17,DHT,33,49,17,22,3.47
0.01,2016-01-17,DAL,47,58,36,17,5.41
0.01,2016-01-17,DFW,47,59,35,23,7.51
0.0,2016-01-17,DRT,52,66,36,17,5.07
0.0,2016-01-17,ELP,44,57,31,25,5.45
0.01,2016-01-17,FTW,48,59,36,16,6.54
0.82,2016-01-17,GLS,53,60,46,12,6.61
0.25,2016-01-17,HOU,52,62,42,10,3.57
0.01,2016-01-17,LBB,40,55,24,23,5.74
0.0,2016-01-17,MAF,45,61,29,26,6.05
0.0,2016-01-17,SJT,47,63,31,24,6.61
0.0,2016-01-17,SAT,52,64,38,21,3.6
0.29,2016-01-17,VCT,51,64,39,8,4.17
0.0,2016-01-17,ACT,46,60,32,22,5.64
0.3,2016-01-17,SPS,44,57,30,18,6.84
0.11,2016-01-17,SLC,30,36,24,15,3.11
0.5,2016-01-17,BCB,35,44,26,28,8.55
0.2,2016-01-17,BTV,24,31,17,25,6.12
0.75,2016-01-17,LYH,34,45,22,22,3.8
1.59,2016-01-17,ORF,42,52,31,26,6.84
0.85,2016-01-17,RIC,38,48,28,19,7.11
0.5,2016-01-17,ROA,35,44,26,28,8.55
1.18,2016-01-17,WAL,38,47,28,26,6.98
0.38,2016-01-17,DCA,37,44,29,26,6.21
1.22,2016-01-17,DEW,30,34,27,9,2.87
0.6,2016-01-17,EPH,32,35,28,28,4.7
2.22,2016-01-17,OLM,42,49,35,21,3.62
4.67,2016-01-17,UIL,46,51,40,15,5.54
2.2,2016-01-17,SEA,44,49,38,12,6.77
1.05,2016-01-17,GEG,31,34,26,12,4.6
0.66,2016-01-17,YKM,34,39,29,26,1.72
0.32,2016-01-17,BKW,28,36,19,25,8.2
0.22,2016-01-17,CRW,29,40,21,24,6.02
0.36,2016-01-17,EKN,25,36,16,24,5.71
0.19,2016-01-17,HTS,30,40,20,22,6.24
0.09,2016-01-17,GRB,10,18,1,24,10.78
0.02,2016-01-17,LSE,9,17,0,24,8.84
0.04,2016-01-17,MSN,11,19,3,24,6.34
0.09,2016-01-17,MKE,14,21,6,25,9.31
0.07,2016-01-17,CPR,23,30,16,22,16.27
0.12,2016-01-17,CYS,27,36,19,29,12.52
0.0,2016-01-17,LND,19,31,5,23,1.22
0.1,2016-01-17,RWL,21,28,14,24,18.21
0.33,2016-01-17,SHR,24,37,14,30,5.85
1.55,2016-01-24,BHM,36,45,27,21,6.01
2.38,2016-01-24,HSV,33,40,25,19,6.44
2.53,2016-01-24,MOB,47,58,35,21,6.6
2.77,2016-01-24,MGM,42,53,31,25,4.62
0.0,2016-01-24,ANC,23,28,19,6,3.64
1.95,2016-01-24,ANN,43,45,40,12,12.18
0.04,2016-01-24,BET,8,11,4,4,19.64
0.0,2016-01-24,BTT,-9,0,-19,21,5.27
0.19,2016-01-24,CDB,31,35,27,23,4.81
1.05,2016-01-24,CDV,37,43,30,8,4.77
0.0,2016-01-24,BIG,9,14,3,13,10.57
0.0,2016-01-24,FAI,-3,4,-10,7,6.34
0.0,2016-01-24,GKN,-5,2,-14,29,0.57
0.22,2016-01-24,HOM,32,36,27,6,3.67
0.0,2016-01-24,ILI,25,31,19,17,11.24
1.05,2016-01-24,JNU,37,40,34,12,7.6
0.0,2016-01-24,ENA,25,30,20,3,9.8
2.71,2016-01-24,KTN,43,45,40,14,13.33
0.0,2016-01-24,AKN,27,33,18,27,11.1
4.22,2016-01-24,ADQ,36,38,33,13,13.55
0.03,2016-01-24,OTZ,-2,2,-7,4,5.92
0.0,2016-01-24,MCG,-4,3,-12,21,2.44
0.01,2016-01-24,OME,6,13,-1,16,7.08
0.0,2016-01-24,ORT,3,6,0,17,0.48
0.0,2016-01-24,PAQ,23,30,15,21,5.52
0.0,2016-01-24,PSG,60,60,60,14,3.57
0.0,2016-01-24,PTI,60,60,60,0,0.0
0.0,2016-01-24,SYA,60,60,60,8,12.17
1.94,2016-01-24,SIT,43,46,40,11,12.14
0.54,2016-01-24,SGY,35,38,32,8,11.22
0.2,2016-01-24,SNP,30,32,27,4,13.24
0.04,2016-01-24,TKA,24,31,17,1,7.8
0.0,2016-01-24,TAL,0,3,-5,8,9.07
0.1,2016-01-24,BRW,-8,-3,-14,9,12.58
4.25,2016-01-24,YAK,37,41,33,8,7.81
0.0,2016-01-24,DUG,47,67,26,17,3.18
0.06,2016-01-24,IGM,47,60,34,16,4.24
0.0,2016-01-24,PHX,58,70,45,12,1.84
0.0,2016-01-24,TUS,56,72,39,15,3.54
0.01,2016-01-24,INW,39,56,21,21,3.48
0.02,2016-01-24,FSM,35,42,28,9,6.25
0.16,2016-01-24,HRO,28,34,21,11,6.4
1.57,2016-01-24,LZK,31,35,26,0,0.0
0.32,2016-01-24,BFL,54,62,45,18,2.35
0.19,2016-01-24,BIH,39,52,26,31,2.6
0.0,2016-01-24,NID,46,60,31,20,3.81
1.54,2016-01-24,CCR,55,61,48,17,3.75
2.53,2016-01-24,EKA,53,60,46,0,0.0
1.96,2016-01-24,FAT,53,60,45,19,3.72
1.15,2016-01-24,HWD,55,61,48,18,3.75
0.06,2016-01-24,LGB,59,67,51,28,1.72
0.07,2016-01-24,LAX,58,65,52,27,3.11
2.06,2016-01-24,RBL,52,56,48,19,10.51
1.98,2016-01-24,RDD,52,57,47,20,7.9
1.84,2016-01-24,SAC,54,60,47,17,5.17
2.29,2016-01-24,SNS,56,62,49,17,6.72
0.01,2016-01-24,SAN,61,67,54,30,3.21
1.91,2016-01-24,SFO,55,59,50,19,5.95
0.24,2016-01-24,SDB,47,53,40,19,9.14
0.61,2016-01-24,SBA,57,64,51,24,2.08
0.44,2016-01-24,SMX,57,65,49,23,3.62
2.21,2016-01-24,SCK,53,60,47,18,7.48
0.03,2016-01-24,ALS,15,34,-3,25,1.92
0.0,2016-01-24,COS,38,52,23,22,5.7
0.33,2016-01-24,CAG,16,28,4,25,2.58
0.01,2016-01-24,DEN,36,47,25,24,3.88
0.17,2016-01-24,GJT,25,34,16,15,2.8
0.0,2016-01-24,PUB,39,56,21,16,4.58
0.71,2016-01-24,BDR,27,33,21,26,13.46
0.1,2016-01-24,BDL,25,31,18,27,12.91
1.17,2016-01-24,NWK,25,30,18,22,14.62
1.17,2016-01-24,ILG,25,30,18,22,14.62
0.93,2016-01-24,DAB,50,60,38,28,6.2
2.02,2016-01-24,FLL,61,68,53,22,9.75
0.35,2016-01-24,GNV,46,60,32,25,5.21
0.05,2016-01-24,JAX,45,58,32,24,6.37
0.87,2016-01-24,EYW,65,69,61,9,11.98
0.99,2016-01-24,MIA,61,68,54,23,7.57
0.07,2016-01-24,MCO,52,62,41,28,8.25
2.06,2016-01-24,PNS,44,59,37,20,6.76
1.1,2016-01-24,TLH,46,58,33,25,6.61
0.66,2016-01-24,TPA,55,63,46,20,6.65
0.51,2016-01-24,VRB,54,63,44,27,9.48
1.56,2016-01-24,PBI,59,67,50,27,10.82
1.17,2016-01-24,AMG,43,54,32,24,5.47
1.98,2016-01-24,AHN,35,43,25,19,6.22
